id,comment_text,toxic,obscene
ee25da0841773a55,"""
""""Designing for"""" is not the same as issued. I have a knife that was designed for the Navy SEAL by their specs, 5 prototypes were made and used by the SEALs, but the Navy Brass found it to be too aggressive. It was redesigned with a new profile and the new model was issued. Does that make my original piece a SEAL knife, because it was designed for them and field tested by them? No. However, the model that was based on it was adopted and is considered a SEAL knife. Same with the Striker. - Μολὼν λαβέ """,0,0
b5f57f317fc270d0,More like Madcocksuckingboy er faggot.  68.171.231.17,1,1
0f2816129f07f0a5,"Sorry, but Wikipedia takes copyright very seriously. We have to obey the law, regardless of the chances of getting caught. No exceptions can be made. The images will have to be deleted. Please don't re-upload them. Sorry,",0,0
0265bcade39daa25,Fuck off you murdering scum!!!,1,1
ecb7ce6e87b578e1,"so wait, mr porcupine, when did you say you were planning on blocking yourself?",0,0
7e3b81c399c8fa9c,"Wikipedia:Miscellany_for_deletion/User:Endlessdan/pizza ==

An editor (not me) has nominated  (t) 

==",0,0
d8a4259afd248fff,"Text excised from 2-satisfiability 

This description of the algorithm was included on the page on 2SAT, but was irrelevant there.
I'll paste it here so bits of it could be integrated into this article if required.

Kosaraju's algorithm performs two depth first searches, but is very simple: the first search is used only to order the vertices, in the reverse of a postorder depth-first traversal. Then, the second pass of the algorithm loops through the vertices in this order, and for each vertex that has not already been assigned to a component, it performs a depth-first search of the transpose graph starting from that vertex, backtracking when the search reaches a previously assigned vertices; the unsassigned vertices reached by this search form a new component.",0,0
72cf688fd50454e6,Even If you have the rights to those movies...You're calling mee a liar? That violates your personel attach policy!!!!!!!!!!Conflict of interset ..You gotta be kidding Me? What is the conflict ...I recieve nothing for produceing these videos. I produced them for my own entertainment and to promote the Band or Singer and to introduce some educational value throught the Video. Because I linked to more than one constitutes spaming? Thats an odd interptertaion???????? I suppose No One adds more than one thing? Promoteing Myself...What a pernoid conclusion that is! What in the Videos I linked promotes ME?...??? What? Copyright? Since You called Me a Liar what would You like Me to do to PROVE COPRIGHT? What?...Conflict of Interest...by making the Video and being a Fan? Neuteral point of view...What IS NOT Neutral? SPAM Linking to an organization other than Wikipedia...By Definition THAT IS AM OUTSIDE LINK...isn't and by vertue of that COPYRIGHT SOULD NOT BE AN ISSUE. Thats YouTube's Job then isn't it?????????...Calm Down??? Fuck Wikipedia and the Hourse it wrote in on . You've wasted my time and efforts for the last time FUCK YOU!,1,1
1044fdda817c4534,"Can you read? 

Or are you one of those morons who just blindly reverts?  Don't answer that, I already know.  Idiot.  174.91.2.68",1,1
bc7c95bdd74cd016,"""Why don't you start a proper discussion instead of reverting all my fucking edits. That sentence is from IMMEDIATELY after the match. The total was revised because one """"save"""" wasn't a save. All official FIFA documentation shows 15 saves. Leave them all at 15 and then have the goddamn discussion. Start a discussion somewhere and I will fucking participate. PS: fuck you.

""",1,1
73fafe45089cde1e,"wow you da pro then 

I told you honey, I was on wiki when you were participating in Cub Scout cookie sales. No shit, you can see my edits from HG? Wow how does that happen can you explain it to me? ))",1,1
34bb9aed70a161de,REDIRECT Talk:The Labyrinth Tour: Live from the O2,0,0
f7b1db4580d72517,"""|result=keep (and possibly merge)}}

Page Creation
So, I started the page. This is probably going to get heated, some people accusing me of saying the Course is a """"hoax"""" and all that. But I think this is an issue worthy of a page on Wikipedia because this is an important aspect of the Course. This might be interesting and beneficial. 

  

This article needs to be merged with the ACIM article or deleted
It's an issue worthy of a section of the A Course In Miracles page. It definitely isn't worth a separate article. If, as you suggest, Jesus was a source, then it deserves to be part of that article. If He wasn't, then it doesn't deserve to be anywhere. Either way, it doesn't need a separate page. 

-...wha? 

Well, that's completely just an opinion on your part. Another member and I have been discussing this on the main A Course In Miracles page. We both agreed that this deserves its own page as the topic is too expansive to maintain within the already lengthy main ACIM page. Have you taken a look at the other aspects of ACIM that have pages of their own? This certainly deserves its own page as well. And I might add that this page is not about whether I say the Course is channeled/scribed from Jesus literally. It is intended as the beginnings of an article about what is actually said in the Course and the different perspectives among """"students"""" and """"teachers"""" of the Course. Whether I myself believe one way or another has no bearing on this topic or the page itself. 
 

The existing ACIM main article is already quite long, and is intended more to be a summary of ACIM (believe it or not).  This topic is clearly a more in depth treatment of one aspect of the philosophy of ACIM than the main article, and may require its own separate long article in order to treat this subject properly.  My sense is, why not give this article a couple of weeks to settle and develop before making any clear determination about where it belongs (or doesn't belong)?

- 

 I concur. The ACIM page is quite large, and this issue is quite large.  

Removed """"Merge"""" notice

I removed the """"merge"""" notice. So far, it is three to one that this should remain its own article. If someone thinks I should give it more time, then please replace the """"merge"""" notice.   

""""Exposing a hoax""""

(Copied and pasted from discussion on main ACIM page.)

I think there is a huge misunderstanding here. I have never used the word """"hoax."""" It appears to me that you and some others who have discussed this with me, seem to think I am attempting to expose the Course, and now Catholicism, as a hoax. If you understand what I am talking about with regard to symbols, then you understand that there is no intention to """"expose a hoax"""" on my part. 

Is math a hoax to use """"5"""" all the while there are no """"5"""" characters out there in our physical world? I could stand here and go, """"Well, you know, math is all a lie, a hoax, because there really are no 5's. They've lied to you."""" Or I can say, """"The human mind cannot comprehend the principles expressed in math without use of those symbols, such as the symbol '5'."""" 

This is all I'm saying about the Course and Catholicism. 

If, as I believe, there was never literally a man who lived and was known as Jesus (and I'm not passionate about this topic one way or another, actually), then what I am saying is that even for the Catholic Church, Jesus is ultimately just a symbol. If the Catholic Church can be seen as """"math,"""" then Jesus is their """"5"""". Do you get what I mean? The symbol of """"Jesus"""" stands for something that is very real, though the symbol itself might not have actually existed in concrete, physical reality. 

The """"Jesus"""" in Catholicism (and I'm a former Catholic) often stood for persecution, suffering, agony, pain, and there is little argument from most that Catholicism brought exactly this to the world in many ways. Look at the Inquisition, and all the other horrible things the church did. And, for them, they did it in the name of """"Jesus."""" For them, Jesus symbolizes the need to do all these things. The things they did in the name of the symbol are very real; though the symbol might not have actually existed in concrete, physical reality on this planet. 

What this is",0,0
86bfa01de7da43fb,"The Afd voting process left votes for keep and you views were rejected by the majority.  Please take your black bead and start a new page somehwere else.  You have not only failed to honor the views of the majority, at the first opporutnity, you were disruptive and blanked the page.  Thou art banished from this page.  See Cherokee Clans section on voting for an explanation.",0,0
f01d866122380c4b,"But I LOVE pussy!  Just kidding.  I understand what you mean.  And it's okay, becuase I'm sure everyone else knows about Flewis.  He actually is bragging on his page about ge3tting someone blocked.  Man, he might have the right to do that, but bragging about it is like such a little kid I'm ebarassed for him",1,1
ea0dd4bd8eb0ab8e,"Support. See the Newcastle Jets site, Newcastle Herald, SBS, and ESPN. That covers his employer, his hometown paper, the Australian national press, and the international press. The most authoritative sources are International Who's Who and Who's Who in Australia, if someone wants to look those up.",0,0
8678cdefddb93720,Agreed! He can go to hell. I will keep this up for a few days though because it's hilarious.,1,0
674f7f0d848ef27d,"""

 Vandalism warning 

Please do not add nonsense to Wikipedia; it is considered vandalism. If you would like to experiment, use the sandbox. Thank you.    (T | C) """,0,0
ab7fd34bb8af1251,"I dont know who you fucking think you are you cocksucker but this is a whole load of shite about Philip from start to finish, its the worst article I have ever read. Inaccurate is a massive understatement !!!Im going to take the whole fucking article to pieces you fucking ignorant insulting PIGS",1,1
fa0c59151ffeac09,"OK, sorry, try move to Sucre (state of Venezuela)?",0,0
6578c20e8f92305d,"""
 Voted for capitalization, as Resolute said. """"Stampede"""" is a proper noun it's the name of a event. -Samsamcat""",0,0
f10fa7a4581574c7,"Dude, why pick a fight with me now? You're obviously aware, as you've already commented on the MHP talk page, what's going to happen to my editing privileges.",0,0
f2b1bc3eba08e8a3,BECAUSE IM A TOTAL DOUCHEBAG!,0,0
0c57a20fa180144b,"""==Redskins roster==
NFL.com is not the """"official source"""" for those roster templates. They are to reflect reality at all times, and therefore come from various sources. Whether or not he is listed on the roster anywhere is irrelevant to the roster template here. He remains on the Redskins.com roster and NFL.com roster as a tribute to him because of his death. But the Wikipedia roster template is to be accurate as of today, and as of today Taylor is (obviously) not on the Redskins' 53-man roster.►''''''Holla! """,0,0
7b3bdbcaccf54d74,"""protected|answered=yes}}

 Good Article Progress... 

There are several great Disney character articles on Wikipedia, but very few of them are classified GA. I am really trying to transform Belle into a good article, like Ariel from The Little Mermaid...how am I doing so far? Thoughts? Suggestions? I know the article is no where near nomination status...I would just like a few guidelines.

Just a thought but other minor films that she appeared in could be merged down in one section with a few mentions about the films without going into huge detail about them. Something like she's appeared in spin-off films regarding the character, something like that you know? Doesn't need a subsection for each movie it makes the article clunky. All of her appearances don't have to be put into such great detail; like the Kingdom Hearts info goes too far into the it, just a short summary would suffice. And I'm sure that you're aware that the article needs more info on the character's cultural impact, stuff like that. The information on the development seems, okay same amount in the Ariel article so there's that. I'd suggest getting rid of the list of Broadway Actresses it's kind of an eye sore, just a thought. Or put it to prose Yum. 

Another thing I noticed while I was editing the page, there are a lot of references to IMDB (the whole production cast and stuff like that, you used IMDB) when there are a lot of other options. The film usually has documentaries on production where you can get that info; that's where I got a lot of info when writing the Ariel article, and the commentaries are useful too. What I'm saying is that there's a tone of info on this character out there (the Blu-Ray has a tone of extras and documentaries that could be of use). And if you don't own the dvds or whatever I'd assume YouTube could be of service. And when you're citing your sources remember to put the original date that the information was published and all the access date stuff too. But it's going to take a while Yum. 

Believe it or not, I have actually been trying to use sources other than IMDb. The majority of my character development information came from other online sources. As for film and production documentaries, I am still new on learning how to source those, but I will look into it. And I always thought the """"date"""" section in the source template was meant for the date that you found the information. Thanks for letting me know!   

 Belle's eye color 

First off, there are no evidence that Belle's eyes are brown, just like there are no evidence that Aurora's eyes are blue. The movies, the Disney Princess website, the franchise and merchandise, and official artwork all depict Belle with hazel eyes and Aurora with violet eyes. And saying that there's only one person in the entire world who believes Belle's eyes are hazel is ridiculous. Search the internet, the people who believe her eyes are hazel are way more than the people who believe her eyes are brown.

People who claim her eyes are brown have no evidence to back that up. An article with an interview with the voice actress is not a good evidence, it's just a bunch of words. What evidence does the voice actress herself have to back up what she's saying?! It can't be any of the movies, they tell a different story.

A quote from the actress - """"She was also the first brown-eyed princess, the rest had blue eyes. She had a quirkiness and an oddness about her so many girls identified with Belle because they feel there is a part of her that is like them.""""

There are THREE lies buried in that first sentence; 1) Snow White was the first brown-eyed princess, not someone else. 2) Not all of the previous Princesses have blue eyes; Snow White has brown eyes and Aurora has violet eyes - that's half (2 out of 4) of the Princesses that do not have blue eyes. And 3) Belle's eyes are not brown as the movies themselves and other stuff will show you.

There's nothing wrong with articles as long as they don't condradict anything, but Paige O'Hara's words contradicted not one, but THREE things about the Disney Princesses.",0,0
d2d20f5f18132376,"Socket to me
Either you are a VERY fast learner or you are somebody's sock who is aggressively bucking to become an admin. If this is not the case I sincerely apologize. If it is, I sincrely hope you get busted.
Good luck, love & kisses",0,0
5c804ef87a6f9b87,"Editing 

Please refrain from adding confusing and often incorrect information to articles.  Several times you have added factually incorrect information to articles; it has been reverted; and you have continued to re-add them.  If you do not stop I will have to report you for vandalism, which could lead to an extended block on your contributions.  The contested items are:
 Yakko, Wakko, and Dot - Please stop de-alphabetizing the list of sketches, duplicating information, and adding unfounded information claiming that Scratchensniff is their dad.
 Richie Rich - Please stop removing information, such as the parents' first names
 Tiny Toons - Please stop claiming that Buster and Babs are siblings
If you dispute any of this information, please take it up on the talk page of the article.  In the future, if someone reverts an edit, please attempt to discuss it either on the other user's talk page, your talk page, or the talk page of the relevant articles.  If you continue to add this disputed information without discussion, your edits will be summarily reverted as vandalism.  - (talk) 18:19, Aug 25, 2004 (UTC)",0,0
d4aea16be297bf28,"I am David in DC, not DavidinDC. On at least one wiki, there IS a DavidinDC. I'm not he.
I thought you said you were on wikibreak. It's a lie, but not an evil one. 
Your slur against me, your faux retraction, and your reiteration of the lie are all examples of evil behavior. If you change your behavior, the way you're treated will change. Remember, focus on the behavior, not the editor or, in your idiosyncratic parlance, the behavior of the editor's identity. I do not call you a liar. I call your slur a lie. A damnable one.",1,0
eacdc7100ff9a061,I've started a 2nd report.,0,0
fe92bb9c87903d3c,"Claims the US planned false flag chemical attacks in Syria 

Hi, I'm not a regular in this article but I encountered this information that may be of current relevance - I didn't find discussion of it in a search of the archives and I'll leave it to regulars to decide whether to include. 
U.S. 'backed plan to launch chemical weapon attack on Syria and blame it on Assad's regime'  (Daily Mail, Jan. 29 2013)
US 'backed plan to launch chemical weapon attack on Syria, blame it on Assad govt': Report (ANI, Jan 30, 2013)
Interesting view on deletion of the original Daily Mail article",0,0
e59200f41e62f394,"Congratulations 

...on our TFA yesterday. It was a long, hard fought battle we began last year around this time but we finally made it! And Heidi seems to be doing well so far. With any luck I may be able to nom it at TFA for its 43rd anniversary. I also purchased the new book on the Sack Exchange but I'm thinking of shelving that project until the spring in favor of Super Bowl III.   Talk",0,0
94ff62f8d193a184,"Relevancy
   Are you from New York?  Are you well steeped in the history and contemporary culture of hardcore music? In my opinion, you should probably stop hanging around your computer all day waiting to make chagnes to Wikipedia articles.  Lighten up.  Get a hobby.  
   I politely request that you step off my balls.",1,0
ee0045b640613906,"I don't see the secondary source that you were asking for for any new addition into this section, could you explain why this one is different? is it the number of citations? Thanks 90.46.37.131",0,0
2b1a58b7322d0393,Thanks for agreeing.  (T - C),0,0
e4129f752242fd33,"WAY TO GET AIDS, FAGGOT 

BAHAHAHAHAHA!",1,0
563417197cd6c804,Andy Stasny is a fag and likes penis,1,0
64fc056641dba716,"Bigger Bang Tour Memorable Moments 

Why did you remove the memorable moments from the Bigger Bang Tour page you wanker!
Thats vandalism!
Fuck off and die fuckwit!",1,1
26e8e476b7c7b9b8,"I know I should commit suicide, but I'm not totally sure. I'm still thinking about joining the homosexual agenda and sucking cocks for a living. Perhaps that is my cup of tea? Hrm. Yeah. Sucking dicks is my bag.",1,0
976fda98a7275c7e,"""

""""They have pinnately compound, alternate leaves and whitish or grayish drupes."""" < This sentence, that begins the third paragraph of this article is not true. Toxicodendron radicans leaves are generally trifoliolate, as stated in the Toxicodendron radicans article. This is stated in the uconn.edu article. Also, take a look at a Poison Ivy plant outside and you will probably see that it's trifoliolate. Therefore, this Toxicodendron genus article may be able to say that most Toxicodendron leaves are pinnately compound. I'm going to edit the article right now.""",0,0
403764029b102e8b,"""

STOP BEING AN IDIOT. It's not motherfucking speculation, and i'm not """"attacking"""" anyone. Now shut the fuck up, because you are wrong. AND LEAKERS ARE RELIABLE!~ NOW PLEASE SHUT THE HELL UP! YOU ARE WRONG. END OF STORY!-  """,1,1
2432853ea669541b,thinkbich mother fuckin asshole,1,1
6b0981a9dbac2568,"stop editing this, you dumbass. why do you have to be such a bitch? the ghosts of bill maas' past will haunt you forever!!! MWAHAHHAHAA",1,1
f3cd7fa76b9085be,"There are situations where it would be helpful for my bot to use Google:Scholar results.  I've also encountered Wikipedia citation information which Google:Scholar seemed to not be aware of, such as an online copy of often-cited work.  This suggests a mutually beneficial relationship, where data from Wikipedia (or its users) can enhance Scholar's data, and details for partial data can improve Wikipedia's citations.  Google already has policies and tools which allow some of this activity.  I've pointed this out to WP R&D.;  However, due to legal and corporate roadblocks it can be difficult to get such suggestions to someone in Google who can consider them.  I understand the Wikimedia Foundation already has a relationship with Google, and this could send such suggestions to Google for their consideration (such as Google's lawyers ensuring ideas don't entangle their IP and then passing it on to the right staff).  ( )",0,0
f6bae893a77e3604,Yeah why dont you do the world a favor and pull your lip over your head... and swallow,1,0
1f10584953ed04a1,"Wow. A snide rude response from Xeworlebi. There's a shocker. Clearly you were marking the disambiguation page incorrectly, but you are too arrogant to listen.",1,0
5d21c7ca8c1dae0a,"Counties of Wales
I wasn't aware of this policy about historic counties.  After reading the policy, I would say that the categories I created are put into a historic context in the categorisation structure by grouping them under Category:Towns in Wales by historic county. I would not object to having them reverted, if this is deemed to be confusing the issue about current administrative divisions and former counties.",0,0
c96fb5a4998964f4,"""

And you're still blocking me
Your user name or IP address has been blocked from editing.
You were blocked by Royboycrashfan for the following reason (see our blocking policy): 
""""vandalism from AOL IP""""
Your IP address is 195.93.21.1.
I can't do anything, cos idiot blocks everyone on AOL. Well done, idiot.""",1,1
44660a07dd561a96,"""

i have wrote about """"racism"""" and it is still unacceptable.  """,0,0
0f0f2b97146a7182,"look here you small penis faggot, you better watch your mouth or you going to get knocked the fuck out over wiki fuking pedia! you watch but who watches you!!!
your life is overrrrrrrrrrrrrrrrrrr",1,1
d452b8d2f9882f95,"""Ha. Don't be silly. 

You said that you were going to suspend me for saying that you were dishonest. 

You said, """"Accusing me of lying is really not cool"""" and then you said, """"just go through my edit history and you can see the story for yourself"""" and then you said """"if you feel that it's accurate I ask you to provide a link to an appropriate diff""""...

So I did... and found out that you are a total liar. I do not accept that you forgot about 9 edits to and for Ryulong. The notion is silly. Not only was it 9 INTERACTIONS instead of 1, but 2 of the 9 were actually GROOMING TIPS ON HOW TO IMPRESS THE VOTERS! Unbelieveable!

(PLEASE SEE LINKS ABOVE FOR SUBSTANTIATION)

The other notion that you keep repeating and repeating is that I am uncivil and that I have personally attacked you on this page. LIAR is not an adjective. I have tried SO hard not to call you a name for this incessant debating which you haven't been so good at! SO you keep hinting that you're going to extend my block for personal attacks but there have been none.

I took the """"PROVE I'M A LIAR"""" challenge and you got burned.

Now GO AWAY!

 

""",1,0
fa0ada02fa79d5e1,"""

Done.    Ping me """,0,0
40f87ea6dbc1675c,"""
I'm not clear on how Heatball is relevant to the phaseout. ·  talk · contributions · """,0,0
52d3e25990b1d24a,"White racist white girl 

What makes you think you can talk down to me? Another arrogant white girl talking down to an African man. Somehow I get the feeling you wouldn't say a word to my face because I would knock all your front teeth out. I'm going to find you and show you why little white girls get sticky thighs when the big bad Moroccan comes knockin with his meat out

Holla at cha boy",1,0
28690bc396267c36,""":::::Would you like to see why I filed the Sockpuppet thing?  And if your trying to get me angry by insulting me, it won't work.|Aww nuts! 
""",1,0
bc49f571aea5816f,okay something is wrong with the Phil. National Team wins section. It is full of bloody lies!!,1,0
169a5f63524dc791,"""

Eighth, I will try to split the difference by changing my username to """"lunarmoonbatssuck.""""""",0,0
e4dd8c9c1ba982a2,"""

Lol, looks like User:ReliableBen has decided the matter for himself. It's a false claim to him, therefore, it's a false claim. Lol.

I'd like to point out that this man, Antoni, is a Christian Nationalist, which is well-known for it's anti-Semitism, after the views of Martin Luther. Many modern KKK are Christian Nationalists, and are denounced as not being """"true Christians"""" by most Christians, for their hatred. The Christian National Union that he adheres to is a part of the Christian right and social conservatives – making it more likely that they really are anti-Semetic. Plus, the label """"nationalism"""" often comes with the disdain for """"others"""". And, one of the sources is the Jerusalem Post – a very reliable source. Sounds like Reliable Ben is unreliable.  """,0,0
bb753cf0fd63f786,"The meaning of the term 'religion' in English has really no equivalent in Chinese. It is simply translated as 'Belief-Teaching'. Whereas in the West, there is the implicit assumption that religion is the truth, this does not come over in Chinese. Your 'Belief-Teaching' may very well not be the truth, it is merely your belief and your teaching, no proof is attached; in Wiki terminology it is simply your POV. 81.132.63.38",0,0
99e9acdf2ab192ff,"Test 

Testing new install of oneclickarchiver",0,0
0cbb5c75d59e5a17,You look like a Nazi to me!,1,0
42154c9ab8ad2b9c,"""

1) I disagree with the removal of mention of the Viking settlement; taking it out leaves the impression that the English and French were the first European settlers. 2) """"Contemporary"""" means present day, as far as I know. 3) This paragraph is too short if we are going to stick to Franamax's and my idea above of only three paragraphs per """"section"""". 4) Something about the St. Lawrence and Cartier does seem to be of value.   """,0,0
d1686e43df9a8280,"""

 Talmudical yeshivah of philadelphia """"who"""" """"citation needed"""" 

Who the fuck are you?! He does'nt have to tell you who he is . I know him he was there, in TYP for 4 fucken years; you were'nt there for a day so shut the fuck up. And how the fuck is he supposed to citate his sources if they want to stay annonymous. I know them, they were all there for at least 4 years. Be careful man, it's not smart to fuck with the YMG.""",1,1
ae4fb36479dccaf2,SOCALSUPEREAGLE IS FULL OF BLACK HATE!,1,0
29d1bc979e5875ab,"CUM FOUNTAIN OF GIANT DICK, MAKE COMETSTYLES HAPPY.",1,1
c8b5b09bbd4a9a93,Wow you play video games and you're nerdy... great time waste...;),1,0
07eafc56bca79cc2,"Slipknot unofficial member
Even if it is supported by a citation it is constantly deleted by fanboys. What do I have to look for the article every time I want to change it back? Some people are busy.",0,0
554d2d042e0e8123,"Proud to be WHITE! 

Hey, thanks to the Afrocentrist 'movement' (aka, liars, cheats and academic nobodies), you have just won the hatred of an entire nation of people, MY people, that is The GREEK people. You can spread lies about how hut dwelling idiots who hadn't even invented the cultivation of the seed taught Plato and Aristotle how to write philosophy, but it won't stand up on any Intellectual field of battle. 

I am proud to be white, and I am sure as hell not ashamed to say it. I am proud of the great White European minds, from Archimides to Darwin and from Heron to Brunel, if thats racist, then sue me.",1,0
02aa3f827a4c7cd6,"""

 SR/CL: 

U bud bin A-way. Like long time like time outa mind long.  Gooood shit but mo' latah an dat.  Soon az Ah gitz back heah sum a de brotherz 'n sistahs 
sez """"Hance dead or alive?  We're about to send a Zion Ranger to check on his condition.""""  Ah sez """"Whoa! Led me gib him a holler.""""  Dis me hollerin Bro. 
De Zion Rangerz be dem dat do most a' de walkin tru wallz.  Not all but most. De wall walkin dude ain gonna do R Bro no harm, he jes be checkin.  
EE-ben so a gentle remindah kum fuhst.  U be readin id. A leedle postin a dis 'n dat go down GOOD.  Doan fohget to cut sum ZZzz aftah a tad a postin. 
Sleep good 'n doan fergit ta dream. Sumptin might kum jes ta BDH all wrapt roun wid delta wave 'n a kupla otha' carrierz what we diz-cuss lAtah. Chow, Bro.""",1,0
6aa9aa8cc1b38d2e,"""

 You win 
Congratulations, angry emo fans. """"Oh my NX Zero is not an imitator!"""". Cry it to your mother right now!
NX ZERO ORIGINALITY!   """,1,0
64bfd5d1fe3a3c89,"""
This coming from one who labels my request for elucidation as """"long, dull tirade(s)"""" and demands that others not template his talk page. Do onto others... or at least stop trolling.   """,0,0
8e5a4453e22219cd,"Fuck You. 

Fuck you. That's his middle name. Would it have hurt you to take three seconds to Google it, or do you just want to be the world's biggest asshole?98.154.76.123  

http://www.huffingtonpost.com/2009/06/08/jerry-michael-blanchard-s_n_212907.html",1,1
a2801539ee8ccd13,"""

""""Notes""""
Would you care to join issue with this """"Crisp"""" person? In ordinary circumstances ignoring him or her would suffice but he or she just won't go away. Odd that he or she chooses the pseudonym """"Crisp"""" when his or her interventions are far beyond merely crisp: he or she is just plain rude.  """,0,0
6fdac792974d58a8,"I did notice the Polka dick of course. Beautiful. Send me any Pat comics you deem worthy, as I love reading them.",1,1
c08a09baf7be60a1,"I dont give a flying fuck if youre nice or not, that is completely irrelvant. Take your admin powers and stick them up your ass you fool. You are entirely ignorant of the aramic language and its history so I suggest you get off your high horse you mongrel. If you had any knowledge of the language which you clearly dont you would have not done this. Chaldeans are relgious group that speak arabic. I attend a chaldean church and we never speak neo- armaic the vast majoirty of the churches speak arabic with very few (almost none-existent) neo-aramaic words.",1,1
f3a7e08c1cdd98f6,It's joke? What the hell test?,1,0
022af9360c61f05f,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101",1,1
21ceec208cd18983,REDIRECT Talk:East Coast Railway Zone (India),0,0
893f3c7aad05b2c3,"Admin killed research material. Lost taste. frack this, you can have all your delusions about bold editing. there be tyrants around.",1,0
360404f72cb2d771,"CRIMINAL 

You are a criminal you can not change scientific fact. KURDS ARE IRANIANS IT SAYS THAT IN EVERY TEXT BOOK and STUDY. THEIR CULTURE, GENETICS, HISTORY, LANGUAGE, GEOGRPAHY, CALENDER, AND TRADITIONS ARE PROOF OF THIS. DO YOU KNOW HOW MANY KURDS ARE OUTRAGED BECAUSE OF YOU!!! ISRAELIs ARE PROPAGANDA ARTISTS.",1,0
204df671ca42f74d,"Hi Keetoowah

Just wanted to say hello.",0,0
961a88720fd07904,Hopefully one day the editors of Wikipedia will wake up and turf rubbish like you off the site.,1,0
82b7de837004ae71,"THE OFFICIAL DEATH CERTIFICATE
BY RUSSIAN GOVERNMENT SAYS DEC 21 1879 AND YOUR OTHER LANGUAGE WIKIPEDIAS SAY SAME, GROW UP, WILL YOU!",1,0
d031704e5572ac3e,"Please stop. If you continue to create malicious redirects, you will be blocked from editing.  /Talk/Contribs",0,0
008c5c7fc84611e5,".

Tough fucking shit, buddy.  Request denied",1,1
9f359750f3bb81a9,"Image:Kid Paddle.jpg 

Can you tell me a good reason why is this image listed for deletion?

  15.08.2006",0,0
6d319c3c164726a8,"March 27, 2008:  3RR archive#Svetovid reported by anon (declined, as  malformed report)",0,0
e8f307440ca5e2c3,"""

The thing is, old teninch removes that list while adding the same kind of thing to other articles.

ALSO, people like myself and the user """"spongbob"""" spent time in that mall, where the idiot didn't. 

If he wouldn't keep reverting, I could spend more time researching the dates - eventually we would like to put the list in chronological order (to us, it's like losing an old friend - I at least grew up in that mall in it's heyday).

Think you can talk some sense into him?

99.139.231.245  """,0,0
f28e998f099dc701,REDIRECT Talk:St. Louis Jewish Light,0,0
0a58be3e6eb12b9a,Edits that people don't agree with aren't vandalism. Your witch hunt will be exposed for what it is.,0,0
a3859735ed4f433d,"""

this is stupid. i defent the actions of User:Cerejota in Talk:Digg and then User:Krimpet threatens to ban me. i then post in Talk:Digg that the cost of defending User:Cerejota is banning and then User:Leki and User:Android Mouse threaten to ban me, too. User:Android Mouse also reverts my changes. so i harass them back. was there a more proper warning i should have made against User:Leki? probably, but i don't know what it is.

but then  in general"""". WP:AGF!!! i don't see how i was ever uncivil. the one example User:Krimpet provides is bogus. that was intended as a joke and if you can't take it as a joke, that's your problem. it certainly isn't worthy of a ban.

i'd post this on your talk page, User:Krimpet, but because of the ban, i can only post on mine. so i hope you read my talk page and apologize. apologize and make User:Leki and User:Android Mouse do the same. either that or you should step down because you are clearly a disgrace to wikipedia.

oh, sry. my saying you're a disgrace to wikipedia violates WP:CIVIL, doesn't it? maybe you should have thought of that before you violated WP:CIVIL, yourself, and threatened to ban me. and perhaps User:Leki and User:Android Mouse should have thought of that, too. you can't expect civility when the people you're engaging in friendly debate with try to subvert your arguments by banning you or deleting them, all together. that i've been civil up to know is pretty amazing and i should be commended for it - not banned for it.""",1,0
3068fc3a47295462,"""

 Watcha gonna do 

Whatcha ya gonna do brother, when the 24"""" pythons and Hulkamania run wild on you!? 

Probably suck Buck Winston's cock!""",1,1
ac4d90c33e93d040,"I sure hope you left a similar message for Batman2005, who initiated the whole thing by personally attacking me. 

>Regarding edits such as this: [1] Please see Wikipedia's no personal attacks policy. Comment on content, not on the contributor; personal attacks damage the community and deter users. Note that continued personal attacks may lead to blocks for disruption. Please stay cool and keep this in mind while editing. Thank you. Paul Cyr",0,0
151fd9bbb631a176,"Bush edit 
EXCUSE ME MISTER I DID NOT MAKE AN UNCONSTRUCTIVE EDIT TO BUSH I ADDED THE TERM FOR A REAL RACE OF PEOPLE LIVING IN AFRICA LOOK UP BUSHMEN.",0,0
05569af826a90861,"WIKIPEDIA WILL BE DEAD IN 2 YEARS 

When the founder of a service hails it as being open source and a collective idea, yet then wields the power of his service to close himself off from that which he idealises, is full of $hit, and through these actions is destroying the very thing he created. Pure hypocrisy. Your service is DEAD in the water. What you once purveyed and advertised has now been shown to be a sham , through your control over your own vain message... SHAME on you, but most of all, shame on those who stupidly contributed to your so called philanthropic fund.",1,0
2580edfa8f5340fd,Well that's how life goes. No one cares. No one likes you. But honestly as a white guy I find the picture of a black male's semen on the face of a white woman just as offensive. Bitching about stereotypes is actually also a stereotype in itself. Have a nice day.,1,1
a82eea39b49bb446,"go fcuk youslef 

I am going to kill you this is a threat too you life watch out.....",1,1
b27ab30de68e4f3c,your way to kill the gore,1,0
7d880959a8a9dbe7,"So we meet again... 

You probably don't remember me, but I am here to make you pay for what you did to me.  Asshole!!!",1,1
d5215cc6b3598f18,"""

Also, can you help make Template:Protected areas of India collapsible ? It occupies too much space. беседа  """,0,0
